,Position,Track Name,Artist,Streams,URL,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
164,165.0,全力少年,Sukima Switch,10527.0,https://open.spotify.com/track/3Ztjw8utVpcrzms1RrsJvR,,0.25,https://api.spotify.com/v1/audio-analysis/3Ztjw8utVpcrzms1RrsJvR,0.639,272747.0,0.79,3Ztjw8utVpcrzms1RrsJvR,0.0,2.0,0.299,-4.156,1.0,0.0263,133.948,4.0,https://api.spotify.com/v1/tracks/3Ztjw8utVpcrzms1RrsJvR,audio_features,spotify:track:3Ztjw8utVpcrzms1RrsJvR,0.733
165,166.0,In the Stars (feat. Kiiara),ONE OK ROCK,10518.0,https://open.spotify.com/track/3VESewT7ERH2wtE5OyuKWH,,0.446,https://api.spotify.com/v1/audio-analysis/3VESewT7ERH2wtE5OyuKWH,0.597,204013.0,0.785,3VESewT7ERH2wtE5OyuKWH,0.0,0.0,0.0821,-4.115,1.0,0.0617,157.974,4.0,https://api.spotify.com/v1/tracks/3VESewT7ERH2wtE5OyuKWH,audio_features,spotify:track:3VESewT7ERH2wtE5OyuKWH,0.193
166,167.0,モス,Sakanaction,10505.0,https://open.spotify.com/track/4FdpXwtpJfRltvFuTcpNL6,,0.0404,https://api.spotify.com/v1/audio-analysis/4FdpXwtpJfRltvFuTcpNL6,0.501,245000.0,0.92,4FdpXwtpJfRltvFuTcpNL6,3.07e-05,5.0,0.321,-3.229,0.0,0.0359,157.968,4.0,https://api.spotify.com/v1/tracks/4FdpXwtpJfRltvFuTcpNL6,audio_features,spotify:track:4FdpXwtpJfRltvFuTcpNL6,0.954
167,168.0,Speechless (Full) - Japanese Version,Haruka Kinoshita,10471.0,https://open.spotify.com/track/21BMip8RqunPokzxnkNe3A,,0.705,https://api.spotify.com/v1/audio-analysis/21BMip8RqunPokzxnkNe3A,0.588,208800.0,0.515,21BMip8RqunPokzxnkNe3A,4.22e-06,6.0,0.115,-6.405,0.0,0.0333,125.671,4.0,https://api.spotify.com/v1/tracks/21BMip8RqunPokzxnkNe3A,audio_features,spotify:track:21BMip8RqunPokzxnkNe3A,0.194
168,169.0,Prince Ali,Will Smith,10440.0,https://open.spotify.com/track/1Pt2STlAgfB1CiEV8mf3CN,,0.0574,https://api.spotify.com/v1/audio-analysis/1Pt2STlAgfB1CiEV8mf3CN,0.409,209667.0,0.765,1Pt2STlAgfB1CiEV8mf3CN,0.0,10.0,0.0922,-5.674,0.0,0.104,97.383,4.0,https://api.spotify.com/v1/tracks/1Pt2STlAgfB1CiEV8mf3CN,audio_features,spotify:track:1Pt2STlAgfB1CiEV8mf3CN,0.365
169,170.0,ハナミズキ,Yo Hitoto,10410.0,https://open.spotify.com/track/4PqDkR6YM80Sy590Qsy6mm,,0.445,https://api.spotify.com/v1/audio-analysis/4PqDkR6YM80Sy590Qsy6mm,0.476,330293.0,0.457,4PqDkR6YM80Sy590Qsy6mm,0.0,4.0,0.341,-5.447,1.0,0.0285,140.142,4.0,https://api.spotify.com/v1/tracks/4PqDkR6YM80Sy590Qsy6mm,audio_features,spotify:track:4PqDkR6YM80Sy590Qsy6mm,0.265
170,171.0,innocent world,Mr.Children,10366.0,https://open.spotify.com/track/70xcWRujaf34LOu0Vdubtp,,0.158,https://api.spotify.com/v1/audio-analysis/70xcWRujaf34LOu0Vdubtp,0.612,344907.0,0.664,70xcWRujaf34LOu0Vdubtp,0.0,4.0,0.278,-6.525,1.0,0.0267,119.826,4.0,https://api.spotify.com/v1/tracks/70xcWRujaf34LOu0Vdubtp,audio_features,spotify:track:70xcWRujaf34LOu0Vdubtp,0.662
171,172.0,Shake It Off,Taylor Swift,10346.0,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD,,0.059,https://api.spotify.com/v1/audio-analysis/0cqRj7pUJDkTCEsJkx8snD,0.649,219200.0,0.795,0cqRj7pUJDkTCEsJkx8snD,0.0,7.0,0.132,-5.337,1.0,0.163,160.061,4.0,https://api.spotify.com/v1/tracks/0cqRj7pUJDkTCEsJkx8snD,audio_features,spotify:track:0cqRj7pUJDkTCEsJkx8snD,0.915
172,173.0,SWEET TWEET,Official HIGE DANdism,10343.0,https://open.spotify.com/track/0dKJGmhY4Hh40bOkPz9n6N,,0.0121,https://api.spotify.com/v1/audio-analysis/0dKJGmhY4Hh40bOkPz9n6N,0.597,295373.0,0.924,0dKJGmhY4Hh40bOkPz9n6N,0.0,7.0,0.0511,-1.766,0.0,0.0512,133.553,4.0,https://api.spotify.com/v1/tracks/0dKJGmhY4Hh40bOkPz9n6N,audio_features,spotify:track:0dKJGmhY4Hh40bOkPz9n6N,0.762
173,174.0,Rescue Me,OneRepublic,10328.0,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,,0.156,https://api.spotify.com/v1/audio-analysis/0mjAU3yKR1QnXnHtjGJqTM,0.759,158900.0,0.605,0mjAU3yKR1QnXnHtjGJqTM,0.0,7.0,0.694,-7.737,1.0,0.0433,121.049,4.0,https://api.spotify.com/v1/tracks/0mjAU3yKR1QnXnHtjGJqTM,audio_features,spotify:track:0mjAU3yKR1QnXnHtjGJqTM,0.64
174,175.0,Home,Shota Shimizu,10256.0,https://open.spotify.com/track/5PF0IW8iHqOcTWAyRqiDzb,,0.0197,https://api.spotify.com/v1/audio-analysis/5PF0IW8iHqOcTWAyRqiDzb,0.577,352560.0,0.618,5PF0IW8iHqOcTWAyRqiDzb,0.0,0.0,0.102,-4.07,1.0,0.0282,79.993,4.0,https://api.spotify.com/v1/tracks/5PF0IW8iHqOcTWAyRqiDzb,audio_features,spotify:track:5PF0IW8iHqOcTWAyRqiDzb,0.577
175,176.0,Brand New Story,GENERATIONS from EXILE TRIBE,10201.0,https://open.spotify.com/track/4DcF5SAToAmmaF06vMstfJ,,0.0859,https://api.spotify.com/v1/audio-analysis/4DcF5SAToAmmaF06vMstfJ,0.605,217043.0,0.716,4DcF5SAToAmmaF06vMstfJ,0.0,5.0,0.329,-8.238,1.0,0.0381,114.988,4.0,https://api.spotify.com/v1/tracks/4DcF5SAToAmmaF06vMstfJ,audio_features,spotify:track:4DcF5SAToAmmaF06vMstfJ,0.568
176,177.0,One Jump Ahead,Azaran Ma,10149.0,https://open.spotify.com/track/6wbAYr03Fh5H0e7O6Y5CMl,,0.228,https://api.spotify.com/v1/audio-analysis/6wbAYr03Fh5H0e7O6Y5CMl,0.707,175223.0,0.737,6wbAYr03Fh5H0e7O6Y5CMl,5.78e-05,1.0,0.0378,-6.122,1.0,0.0656,119.195,4.0,https://api.spotify.com/v1/tracks/6wbAYr03Fh5H0e7O6Y5CMl,audio_features,spotify:track:6wbAYr03Fh5H0e7O6Y5CMl,0.545
177,178.0,空も飛べるはず,SPITZ,10132.0,https://open.spotify.com/track/3P2aSkjcbUYbcYr13EFE8n,,0.0424,https://api.spotify.com/v1/audio-analysis/3P2aSkjcbUYbcYr13EFE8n,0.593,271400.0,0.81,3P2aSkjcbUYbcYr13EFE8n,2.83e-06,0.0,0.119,-4.389,1.0,0.0278,114.936,4.0,https://api.spotify.com/v1/tracks/3P2aSkjcbUYbcYr13EFE8n,audio_features,spotify:track:3P2aSkjcbUYbcYr13EFE8n,0.67
178,179.0,ファンファーレ,sumika,10082.0,https://open.spotify.com/track/2OCtw3vaD0urZuYOeuNw4V,,0.0282,https://api.spotify.com/v1/audio-analysis/2OCtw3vaD0urZuYOeuNw4V,0.63,187480.0,0.945,2OCtw3vaD0urZuYOeuNw4V,0.0,3.0,0.252,-2.354,1.0,0.0487,109.092,4.0,https://api.spotify.com/v1/tracks/2OCtw3vaD0urZuYOeuNw4V,audio_features,spotify:track:2OCtw3vaD0urZuYOeuNw4V,0.715
179,180.0,Arabian Nights (2019),Will Smith,10046.0,https://open.spotify.com/track/6ZxPYutGhjLTrcmvcshCa4,,0.254,https://api.spotify.com/v1/audio-analysis/6ZxPYutGhjLTrcmvcshCa4,0.445,193096.0,0.532,6ZxPYutGhjLTrcmvcshCa4,0.0,8.0,0.109,-8.018,1.0,0.0405,128.776,4.0,https://api.spotify.com/v1/tracks/6ZxPYutGhjLTrcmvcshCa4,audio_features,spotify:track:6ZxPYutGhjLTrcmvcshCa4,0.465
180,181.0,多分、風。,Sakanaction,10043.0,https://open.spotify.com/track/3CUMIkvvarUDjD5bVIWKl8,,0.019,https://api.spotify.com/v1/audio-analysis/3CUMIkvvarUDjD5bVIWKl8,0.632,292000.0,0.744,3CUMIkvvarUDjD5bVIWKl8,0.000959,9.0,0.103,-5.161,1.0,0.0372,139.06,4.0,https://api.spotify.com/v1/tracks/3CUMIkvvarUDjD5bVIWKl8,audio_features,spotify:track:3CUMIkvvarUDjD5bVIWKl8,0.613
181,182.0,Call,CHANMINA,10039.0,https://open.spotify.com/track/45lFNdVfFUKpc9uwLYNvf8,,0.0201,https://api.spotify.com/v1/audio-analysis/45lFNdVfFUKpc9uwLYNvf8,0.746,179907.0,0.693,45lFNdVfFUKpc9uwLYNvf8,0.0,8.0,0.148,-5.653,1.0,0.0466,101.029,4.0,https://api.spotify.com/v1/tracks/45lFNdVfFUKpc9uwLYNvf8,audio_features,spotify:track:45lFNdVfFUKpc9uwLYNvf8,0.219
182,183.0,夏色,Yuzu,10038.0,https://open.spotify.com/track/0IWgZryiQWEQzLM99OSkvt,,0.0233,https://api.spotify.com/v1/audio-analysis/0IWgZryiQWEQzLM99OSkvt,0.575,205520.0,0.904,0IWgZryiQWEQzLM99OSkvt,0.0,3.0,0.0652,-3.006,1.0,0.0444,120.108,4.0,https://api.spotify.com/v1/tracks/0IWgZryiQWEQzLM99OSkvt,audio_features,spotify:track:0IWgZryiQWEQzLM99OSkvt,0.74
183,184.0,プラネタリウム,Ai Otsuka,9976.0,https://open.spotify.com/track/3zfyzbHuqcT2AAffAyLm02,,0.267,https://api.spotify.com/v1/audio-analysis/3zfyzbHuqcT2AAffAyLm02,0.375,307833.0,0.576,3zfyzbHuqcT2AAffAyLm02,3.38e-05,2.0,0.101,-5.741,0.0,0.0364,197.899,4.0,https://api.spotify.com/v1/tracks/3zfyzbHuqcT2AAffAyLm02,audio_features,spotify:track:3zfyzbHuqcT2AAffAyLm02,0.503
184,185.0,みんな空の下,ayaka,9964.0,https://open.spotify.com/track/5jc5WQlrri3B5MkLByPsuv,,0.39,https://api.spotify.com/v1/audio-analysis/5jc5WQlrri3B5MkLByPsuv,0.514,296213.0,0.58,5jc5WQlrri3B5MkLByPsuv,0.0,7.0,0.234,-5.269,1.0,0.0291,151.83,4.0,https://api.spotify.com/v1/tracks/5jc5WQlrri3B5MkLByPsuv,audio_features,spotify:track:5jc5WQlrri3B5MkLByPsuv,0.475
185,186.0,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,9963.0,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,,0.556,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,0.76,158040.0,0.479,3KkXRkHbMCARz0aVfEt68P,0.0,2.0,0.0703,-5.574,1.0,0.0466,89.911,4.0,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,audio_features,spotify:track:3KkXRkHbMCARz0aVfEt68P,0.913
186,187.0,友よ 〜 この先もずっと・・・,Ketsumeishi,9904.0,https://open.spotify.com/track/3A0VFRUxhqpJeOxo0rklqC,,0.042,https://api.spotify.com/v1/audio-analysis/3A0VFRUxhqpJeOxo0rklqC,0.635,315413.0,0.914,3A0VFRUxhqpJeOxo0rklqC,0.0,0.0,0.2,-3.84,1.0,0.0464,127.024,4.0,https://api.spotify.com/v1/tracks/3A0VFRUxhqpJeOxo0rklqC,audio_features,spotify:track:3A0VFRUxhqpJeOxo0rklqC,0.674
187,188.0,Tell Me Baby,Official HIGE DANdism,9891.0,https://open.spotify.com/track/5yeXw1L7CqKXkHaJ0W4RrT,,0.0209,https://api.spotify.com/v1/audio-analysis/5yeXw1L7CqKXkHaJ0W4RrT,0.651,281953.0,0.812,5yeXw1L7CqKXkHaJ0W4RrT,0.0,0.0,0.267,-3.382,1.0,0.032,99.996,4.0,https://api.spotify.com/v1/tracks/5yeXw1L7CqKXkHaJ0W4RrT,audio_features,spotify:track:5yeXw1L7CqKXkHaJ0W4RrT,0.924
188,189.0,The hole,King Gnu,9869.0,https://open.spotify.com/track/6aPDcQqxHILkKLqDdtIKu7,,0.655,https://api.spotify.com/v1/audio-analysis/6aPDcQqxHILkKLqDdtIKu7,0.51,275733.0,0.445,6aPDcQqxHILkKLqDdtIKu7,0.0,5.0,0.11,-6.014,0.0,0.0255,75.012,4.0,https://api.spotify.com/v1/tracks/6aPDcQqxHILkKLqDdtIKu7,audio_features,spotify:track:6aPDcQqxHILkKLqDdtIKu7,0.111
189,190.0,栞,Creep Hyp,9869.0,https://open.spotify.com/track/2Bsg6EfrmEx0x0eC8v4vuG,,0.0117,https://api.spotify.com/v1/audio-analysis/2Bsg6EfrmEx0x0eC8v4vuG,0.505,261547.0,0.883,2Bsg6EfrmEx0x0eC8v4vuG,0.0,6.0,0.0578,-3.094,1.0,0.0481,100.496,4.0,https://api.spotify.com/v1/tracks/2Bsg6EfrmEx0x0eC8v4vuG,audio_features,spotify:track:2Bsg6EfrmEx0x0eC8v4vuG,0.666
190,191.0,Wonderland,iri,9809.0,https://open.spotify.com/track/3DMz5XiVasCKSHXgYrSc9i,,0.325,https://api.spotify.com/v1/audio-analysis/3DMz5XiVasCKSHXgYrSc9i,0.724,224787.0,0.829,3DMz5XiVasCKSHXgYrSc9i,0.000979,0.0,0.0855,-5.759,1.0,0.033,95.006,4.0,https://api.spotify.com/v1/tracks/3DMz5XiVasCKSHXgYrSc9i,audio_features,spotify:track:3DMz5XiVasCKSHXgYrSc9i,0.528
191,192.0,Tomorrow never knows,Mr.Children,9803.0,https://open.spotify.com/track/42JrgapwGBuPHG9YKjR6dj,,0.173,https://api.spotify.com/v1/audio-analysis/42JrgapwGBuPHG9YKjR6dj,0.638,308293.0,0.484,42JrgapwGBuPHG9YKjR6dj,0.0,0.0,0.122,-10.265,1.0,0.0245,109.033,4.0,https://api.spotify.com/v1/tracks/42JrgapwGBuPHG9YKjR6dj,audio_features,spotify:track:42JrgapwGBuPHG9YKjR6dj,0.405
192,193.0,どんなときも。,Noriyuki Makihara,9781.0,https://open.spotify.com/track/4feDzcxtXRU8clyOluco5Y,,0.344,https://api.spotify.com/v1/audio-analysis/4feDzcxtXRU8clyOluco5Y,0.691,304507.0,0.809,4feDzcxtXRU8clyOluco5Y,0.000479,6.0,0.0893,-7.417,1.0,0.0291,123.827,4.0,https://api.spotify.com/v1/tracks/4feDzcxtXRU8clyOluco5Y,audio_features,spotify:track:4feDzcxtXRU8clyOluco5Y,0.915
193,194.0,Something Just Like This,The Chainsmokers,9692.0,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,,0.0498,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,0.617,247160.0,0.635,6RUKPb4LETWmmr3iAEQktW,1.44e-05,11.0,0.164,-6.769,0.0,0.0317,103.019,4.0,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,audio_features,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.446
194,195.0,"Hello,Again~昔からある場所~",My Little Lover,9680.0,https://open.spotify.com/track/4QXpGTmnWwftsbcSVhBeAm,,0.0101,https://api.spotify.com/v1/audio-analysis/4QXpGTmnWwftsbcSVhBeAm,0.546,310120.0,0.621,4QXpGTmnWwftsbcSVhBeAm,0.000766,1.0,0.0974,-8.48,0.0,0.0241,99.028,4.0,https://api.spotify.com/v1/tracks/4QXpGTmnWwftsbcSVhBeAm,audio_features,spotify:track:4QXpGTmnWwftsbcSVhBeAm,0.488
195,196.0,桜,KOBUKURO,9648.0,https://open.spotify.com/track/5Hi4IAtdFZzg6IfAVMd6lZ,,0.531,https://api.spotify.com/v1/audio-analysis/5Hi4IAtdFZzg6IfAVMd6lZ,0.462,360453.0,0.414,5Hi4IAtdFZzg6IfAVMd6lZ,0.0,11.0,0.119,-7.392,1.0,0.0251,83.474,4.0,https://api.spotify.com/v1/tracks/5Hi4IAtdFZzg6IfAVMd6lZ,audio_features,spotify:track:5Hi4IAtdFZzg6IfAVMd6lZ,0.342
196,197.0,蕾(つぼみ),KOBUKURO,9631.0,https://open.spotify.com/track/4je3QjYSt5H7QmSV5zO0Qo,,0.203,https://api.spotify.com/v1/audio-analysis/4je3QjYSt5H7QmSV5zO0Qo,0.355,363853.0,0.441,4je3QjYSt5H7QmSV5zO0Qo,0.0,2.0,0.155,-5.785,1.0,0.0253,75.894,4.0,https://api.spotify.com/v1/tracks/4je3QjYSt5H7QmSV5zO0Qo,audio_features,spotify:track:4je3QjYSt5H7QmSV5zO0Qo,0.283
197,198.0,花束を君に,Hikaru Utada,9598.0,https://open.spotify.com/track/31yv1hR9gw1WSEmtqsaZbD,,0.538,https://api.spotify.com/v1/audio-analysis/31yv1hR9gw1WSEmtqsaZbD,0.521,278240.0,0.539,31yv1hR9gw1WSEmtqsaZbD,0.0,4.0,0.307,-7.667,1.0,0.029,81.979,4.0,https://api.spotify.com/v1/tracks/31yv1hR9gw1WSEmtqsaZbD,audio_features,spotify:track:31yv1hR9gw1WSEmtqsaZbD,0.358
198,199.0,Heartbeat (BTS World Original Soundtrack),BTS,9592.0,https://open.spotify.com/track/5EgYDyMDCi8X0zDydTF7Rb,,0.39,https://api.spotify.com/v1/audio-analysis/5EgYDyMDCi8X0zDydTF7Rb,0.437,253304.0,0.716,5EgYDyMDCi8X0zDydTF7Rb,0.0,5.0,0.208,-4.306,1.0,0.05,170.094,4.0,https://api.spotify.com/v1/tracks/5EgYDyMDCi8X0zDydTF7Rb,audio_features,spotify:track:5EgYDyMDCi8X0zDydTF7Rb,0.307
199,200.0,Sign,Mr.Children,9498.0,https://open.spotify.com/track/4Qoy76tEOBaCEvuydNQ2ep,,0.263,https://api.spotify.com/v1/audio-analysis/4Qoy76tEOBaCEvuydNQ2ep,0.601,321800.0,0.51,4Qoy76tEOBaCEvuydNQ2ep,0.0,7.0,0.124,-6.273,1.0,0.0259,105.016,4.0,https://api.spotify.com/v1/tracks/4Qoy76tEOBaCEvuydNQ2ep,audio_features,spotify:track:4Qoy76tEOBaCEvuydNQ2ep,0.382
200,,,,,,,0.0406,https://api.spotify.com/v1/audio-analysis/5LkWXxDxUTwEVHL0pfKL55,0.526,326440.0,0.86,5LkWXxDxUTwEVHL0pfKL55,0.0,8.0,0.129,-3.37,1.0,0.027,91.955,4.0,https://api.spotify.com/v1/tracks/5LkWXxDxUTwEVHL0pfKL55,audio_features,spotify:track:5LkWXxDxUTwEVHL0pfKL55,0.403
201,,,,,,,0.0452,https://api.spotify.com/v1/audio-analysis/2cKiHG16JBiqHdi7Llq0r7,0.545,306627.0,0.745,2cKiHG16JBiqHdi7Llq0r7,0.0,2.0,0.0907,-3.098,1.0,0.0286,106.094,4.0,https://api.spotify.com/v1/tracks/2cKiHG16JBiqHdi7Llq0r7,audio_features,spotify:track:2cKiHG16JBiqHdi7Llq0r7,0.413
202,,,,,,,0.497,https://api.spotify.com/v1/audio-analysis/0ieq1tqhvEg5bNd5Ky1akU,0.555,221147.0,0.653,0ieq1tqhvEg5bNd5Ky1akU,0.0,2.0,0.385,-5.57,1.0,0.0402,77.973,4.0,https://api.spotify.com/v1/tracks/0ieq1tqhvEg5bNd5Ky1akU,audio_features,spotify:track:0ieq1tqhvEg5bNd5Ky1akU,0.434
203,,,,,,,0.67,https://api.spotify.com/v1/audio-analysis/0mNO3xUzjsI17GXO1DRFCH,0.606,274913.0,0.901,0mNO3xUzjsI17GXO1DRFCH,0.0,1.0,0.289,-2.552,1.0,0.11,93.012,4.0,https://api.spotify.com/v1/tracks/0mNO3xUzjsI17GXO1DRFCH,audio_features,spotify:track:0mNO3xUzjsI17GXO1DRFCH,0.748
204,,,,,,,0.00135,https://api.spotify.com/v1/audio-analysis/59eluCMn0XbOWqeWQ91FTM,0.524,246307.0,0.687,59eluCMn0XbOWqeWQ91FTM,0.0,7.0,0.169,-4.039,1.0,0.0267,99.919,4.0,https://api.spotify.com/v1/tracks/59eluCMn0XbOWqeWQ91FTM,audio_features,spotify:track:59eluCMn0XbOWqeWQ91FTM,0.619
205,,,,,,,0.0585,https://api.spotify.com/v1/audio-analysis/5DMEvbg3gUmiR5HIBWdveV,0.574,202395.0,0.936,5DMEvbg3gUmiR5HIBWdveV,0.0,2.0,0.336,-3.185,1.0,0.07,149.953,4.0,https://api.spotify.com/v1/tracks/5DMEvbg3gUmiR5HIBWdveV,audio_features,spotify:track:5DMEvbg3gUmiR5HIBWdveV,0.793
206,,,,,,,0.0254,https://api.spotify.com/v1/audio-analysis/6kKvmT4i0Dercz6f3kftg3,0.441,238093.0,0.852,6kKvmT4i0Dercz6f3kftg3,0.0,1.0,0.0862,-3.595,1.0,0.0383,104.855,4.0,https://api.spotify.com/v1/tracks/6kKvmT4i0Dercz6f3kftg3,audio_features,spotify:track:6kKvmT4i0Dercz6f3kftg3,0.64
207,,,,,,,0.263,https://api.spotify.com/v1/audio-analysis/7GYGVDPbi0zQUBIkuOPAY0,0.591,326867.0,0.673,7GYGVDPbi0zQUBIkuOPAY0,0.0,9.0,0.109,-2.445,1.0,0.0294,106.956,4.0,https://api.spotify.com/v1/tracks/7GYGVDPbi0zQUBIkuOPAY0,audio_features,spotify:track:7GYGVDPbi0zQUBIkuOPAY0,0.525
208,,,,,,,0.00465,https://api.spotify.com/v1/audio-analysis/7swIKcU4tFRk4iFJpi12Fg,0.403,222520.0,0.87,7swIKcU4tFRk4iFJpi12Fg,0.0,11.0,0.139,-1.871,1.0,0.0474,115.398,4.0,https://api.spotify.com/v1/tracks/7swIKcU4tFRk4iFJpi12Fg,audio_features,spotify:track:7swIKcU4tFRk4iFJpi12Fg,0.549
209,,,,,,,0.00333,https://api.spotify.com/v1/audio-analysis/0QKmcZNAST4GytJYmkN05D,0.466,257067.0,0.934,0QKmcZNAST4GytJYmkN05D,0.0,1.0,0.277,-2.739,1.0,0.0539,154.966,4.0,https://api.spotify.com/v1/tracks/0QKmcZNAST4GytJYmkN05D,audio_features,spotify:track:0QKmcZNAST4GytJYmkN05D,0.62
210,,,,,,,0.156,https://api.spotify.com/v1/audio-analysis/77lmDcPPyY6kK907gdgC6i,0.638,342773.0,0.766,77lmDcPPyY6kK907gdgC6i,0.0,1.0,0.124,-5.541,1.0,0.0268,112.0,4.0,https://api.spotify.com/v1/tracks/77lmDcPPyY6kK907gdgC6i,audio_features,spotify:track:77lmDcPPyY6kK907gdgC6i,0.595
211,,,,,,,0.0912,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,0.798,219947.0,0.675,3HVWdVOQ0ZA45FuZGSfvns,0.0,6.0,0.0894,-5.041,1.0,0.0442,101.956,4.0,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,audio_features,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,0.842
212,,,,,,,0.066,https://api.spotify.com/v1/audio-analysis/2jdbZGFp8KVTuk0YxDNL4l,0.54,294813.0,0.923,2jdbZGFp8KVTuk0YxDNL4l,0.0,9.0,0.124,-2.838,1.0,0.0623,137.977,4.0,https://api.spotify.com/v1/tracks/2jdbZGFp8KVTuk0YxDNL4l,audio_features,spotify:track:2jdbZGFp8KVTuk0YxDNL4l,0.343
213,,,,,,,0.00184,https://api.spotify.com/v1/audio-analysis/0a3587n25Xhw098UeEbeJq,0.31,270507.0,0.887,0a3587n25Xhw098UeEbeJq,0.0,4.0,0.291,-1.654,1.0,0.0463,184.91,4.0,https://api.spotify.com/v1/tracks/0a3587n25Xhw098UeEbeJq,audio_features,spotify:track:0a3587n25Xhw098UeEbeJq,0.745
214,,,,,,,0.00141,https://api.spotify.com/v1/audio-analysis/0ve9Tpz8Yw0I4eXhWsy21o,0.508,248707.0,0.964,0ve9Tpz8Yw0I4eXhWsy21o,0.0,9.0,0.197,-4.077,1.0,0.0831,134.982,4.0,https://api.spotify.com/v1/tracks/0ve9Tpz8Yw0I4eXhWsy21o,audio_features,spotify:track:0ve9Tpz8Yw0I4eXhWsy21o,0.609
215,,,,,,,0.288,https://api.spotify.com/v1/audio-analysis/4IouQaO9GkaHC7AtMErdSa,0.625,289578.0,0.668,4IouQaO9GkaHC7AtMErdSa,0.0,6.0,0.107,-4.315,1.0,0.0249,95.968,4.0,https://api.spotify.com/v1/tracks/4IouQaO9GkaHC7AtMErdSa,audio_features,spotify:track:4IouQaO9GkaHC7AtMErdSa,0.292
216,,,,,,,0.112,https://api.spotify.com/v1/audio-analysis/44vXWYTcdrejrIQZEoHzl8,0.625,292773.0,0.663,44vXWYTcdrejrIQZEoHzl8,0.0,5.0,0.105,-5.115,1.0,0.0302,98.998,4.0,https://api.spotify.com/v1/tracks/44vXWYTcdrejrIQZEoHzl8,audio_features,spotify:track:44vXWYTcdrejrIQZEoHzl8,0.398
217,,,,,,,0.675,https://api.spotify.com/v1/audio-analysis/22aZD7yaGYfhgCYazL4nbc,0.378,352507.0,0.426,22aZD7yaGYfhgCYazL4nbc,0.0,8.0,0.207,-7.314,1.0,0.0308,152.03,4.0,https://api.spotify.com/v1/tracks/22aZD7yaGYfhgCYazL4nbc,audio_features,spotify:track:22aZD7yaGYfhgCYazL4nbc,0.184
218,,,,,,,0.037,https://api.spotify.com/v1/audio-analysis/0TK2YIli7K1leLovkQiNik,0.759,190960.0,0.54,0TK2YIli7K1leLovkQiNik,0.0,9.0,0.0945,-6.039,0.0,0.0287,116.947,4.0,https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik,audio_features,spotify:track:0TK2YIli7K1leLovkQiNik,0.75
219,,,,,,,0.35,https://api.spotify.com/v1/audio-analysis/7a3LbQFgp7NCuNcGlTgSsN,0.642,238000.0,0.645,7a3LbQFgp7NCuNcGlTgSsN,0.00349,6.0,0.191,-7.358,0.0,0.0375,172.1,4.0,https://api.spotify.com/v1/tracks/7a3LbQFgp7NCuNcGlTgSsN,audio_features,spotify:track:7a3LbQFgp7NCuNcGlTgSsN,0.917
220,,,,,,,0.047,https://api.spotify.com/v1/audio-analysis/0ssEfLe9aqPhMmLXKqBw6J,0.359,314147.0,0.648,0ssEfLe9aqPhMmLXKqBw6J,2.43e-06,6.0,0.16,-3.36,0.0,0.0373,78.308,4.0,https://api.spotify.com/v1/tracks/0ssEfLe9aqPhMmLXKqBw6J,audio_features,spotify:track:0ssEfLe9aqPhMmLXKqBw6J,0.336
221,,,,,,,0.128,https://api.spotify.com/v1/audio-analysis/5P8ZvBQoCrujjNcLAxO3Su,0.404,340080.0,0.705,5P8ZvBQoCrujjNcLAxO3Su,0.0,4.0,0.123,-3.324,1.0,0.0315,154.02,4.0,https://api.spotify.com/v1/tracks/5P8ZvBQoCrujjNcLAxO3Su,audio_features,spotify:track:5P8ZvBQoCrujjNcLAxO3Su,0.42
222,,,,,,,0.00423,https://api.spotify.com/v1/audio-analysis/0XvOvUbvflmXxU8yqnF8Cp,0.593,256344.0,0.849,0XvOvUbvflmXxU8yqnF8Cp,0.0,1.0,0.229,-4.833,1.0,0.0439,154.074,4.0,https://api.spotify.com/v1/tracks/0XvOvUbvflmXxU8yqnF8Cp,audio_features,spotify:track:0XvOvUbvflmXxU8yqnF8Cp,0.541
